Student_ID,Gender,Department,Study_Hours,Sleep_Duration,Work_Life_Balance
72225,Male,Science,4.6,9.7,0.47
72226,Female,Science,5.8,7.4,0.78
72227,Male,Science,5.7,7.3,0.78
72228,Male,Medical,2.4,5.9,0.41
72229,Female,Engineering,6.9,8.7,0.79
72230,Female,Medical,6.5,9,0.72
72231,Female,Medical,6.2,9.2,0.67
72232,Female,Science,6.7,6.8,0.99
72233,Female,Engineering,3.1,8.6,0.36
72234,Male,Medical,4.5,5.4,0.83
72235,Male,Business,5.6,6.4,0.87
72236,Male,Science,0,5.7,0
72237,Male,Engineering,4.7,6,0.78
72238,Female,Science,2,6.3,0.32
72239,Female,Engineering,3.6,7.4,0.49
72240,Male,Business,5.3,4.1,1.29
72241,Female,Science,4.4,6.5,0.68
72242,Male,Engineering,4.4,9.6,0.46
72243,Male,Engineering,7.2,6.2,1.16
72244,Male,Engineering,2,7,0.29
72245,Male,Science,6.1,8.2,0.74
72246,Male,Medical,5.1,7.9,0.65
72247,Male,Science,6.4,7.5,0.85
72248,Female,Medical,3.8,4.8,0.79
72249,Female,Business,5.3,7.5,0.71
72250,Male,Arts,5.2,6.3,0.83
72251,Male,Medical,7.8,6,1.3
72252,Male,Science,6.4,7.8,0.82
72253,Male,Business,4.7,7.1,0.66
72254,Male,Science,4,5.7,0.7
72255,Male,Engineering,5,4.7,1.06
72256,Male,Science,5.2,7.7,0.68
72257,Female,Engineering,3.6,6.8,0.53
72258,Female,Arts,4.4,4.8,0.92
72259,Male,Business,3.7,9.3,0.4
72260,Female,Medical,7.3,6.6,1.11
72261,Male,Engineering,4.3,7.8,0.55
72262,Male,Engineering,2.4,7.3,0.33
72263,Male,Arts,2.1,6.4,0.33
72264,Female,Arts,4.6,5.2,0.88
72265,Male,Business,0,7.6,0
72266,Female,Engineering,5.8,7.7,0.75
72267,Male,Science,6.6,7.5,0.88
72268,Female,Business,2.3,6.6,0.35
72269,Male,Engineering,9.4,5.7,1.65
72270,Male,Business,5.8,5.9,0.98
72271,Male,Medical,3.8,6.9,0.55
72272,Male,Business,4.1,6.6,0.62
72273,Female,Engineering,4.9,3.9,1.26
72274,Female,Business,6.3,5.2,1.21
72275,Male,Medical,6.8,7.1,0.96
72276,Female,Business,4.2,8.5,0.49
72277,Male,Engineering,5.9,6.2,0.95
72278,Male,Business,2.8,6.8,0.41
72279,Male,Science,4,10.2,0.39
72280,Male,Business,7.2,10.7,0.67
72281,Male,Arts,3.1,7.3,0.42
72282,Female,Arts,3.8,7.4,0.51
72283,Female,Medical,8.2,7.1,1.15
72284,Male,Arts,4.6,5.9,0.78
72285,Female,Medical,3.7,7.4,0.5
72286,Female,Business,5.6,5.5,1.02
72287,Male,Engineering,3.4,8.9,0.38
72288,Male,Medical,3.2,6.9,0.46
72289,Male,Business,5.2,6.7,0.78
72290,Male,Medical,6.8,6.2,1.1
72291,Male,Engineering,6.4,6.5,0.98
72292,Male,Business,8.3,7.3,1.14
72293,Male,Business,5.6,5.5,1.02
72294,Female,Business,5.5,7.6,0.72
72295,Female,Science,4,8.3,0.48
72296,Female,Medical,4.3,4.5,0.96
72297,Male,Arts,0.8,7.3,0.11
72298,Male,Business,5.3,6,0.88
72299,Female,Arts,3.4,6,0.57
72300,Male,Engineering,4.3,6.4,0.67
72301,Female,Arts,5,7.8,0.64
72302,Male,Medical,5.4,5.6,0.96
72303,Male,Business,6.2,6.2,1
72304,Male,Engineering,3.7,5.8,0.64
72305,Male,Science,5.7,7.2,0.79
72306,Female,Science,4.1,9.7,0.42
72307,Male,Science,5.8,7.1,0.82
72308,Male,Engineering,5.3,6.5,0.82
72309,Male,Engineering,5.1,6.8,0.75
72310,Male,Arts,3.6,6.3,0.57
72311,Female,Business,6.9,7.8,0.88
72312,Male,Engineering,1.8,5.4,0.33
72313,Male,Medical,5.5,5.7,0.96
72314,Female,Medical,5.8,8.7,0.67
72315,Male,Medical,6.3,6.8,0.93
72316,Male,Engineering,0,7.4,0
72317,Male,Engineering,5.9,6.5,0.91
72318,Female,Business,3,7.4,0.41
72319,Female,Engineering,1,7,0.14
72320,Male,Business,4.8,6.2,0.77
72321,Male,Medical,0.6,6.5,0.09
72322,Female,Engineering,8.6,5.3,1.62
72323,Female,Science,3.2,6.5,0.49
72324,Female,Science,5.6,3.4,1.65
72325,Female,Engineering,4,6.8,0.59
72326,Female,Business,4.3,6.2,0.69
72327,Male,Engineering,6.4,7.8,0.82
72328,Male,Science,5.5,5.7,0.96
72329,Female,Arts,4.1,7.6,0.54
72330,Male,Arts,4.2,6.3,0.67
72331,Male,Arts,5.6,8.3,0.67
72332,Male,Medical,7.7,7.1,1.08
72333,Male,Arts,1.7,8.5,0.2
72334,Male,Science,3.3,7.1,0.46
72335,Male,Medical,7.5,6.8,1.1
72336,Male,Medical,5.8,8.4,0.69
72337,Male,Science,4.6,7.3,0.63
72338,Female,Arts,4.9,11,0.45
72339,Male,Engineering,4.9,6.1,0.8
72340,Female,Arts,4.6,3.8,1.21
72341,Female,Science,3.2,7.1,0.45
72342,Female,Business,2.1,6,0.35
72343,Male,Business,5.9,7.8,0.76
72344,Male,Medical,1.2,7.3,0.16
72345,Male,Business,4,9.4,0.43
72346,Female,Business,4.1,7.3,0.56
72347,Male,Engineering,0,7.5,0
72348,Male,Engineering,7.2,8.6,0.84
72349,Male,Arts,6.7,8.9,0.75
72350,Male,Science,8,7.9,1.01
72351,Female,Engineering,8.1,7.5,1.08
72352,Male,Arts,4.6,5.6,0.82
72353,Male,Arts,6.8,7.4,0.92
72354,Male,Engineering,0.6,7.6,0.08
72355,Male,Arts,4.8,7.2,0.67
72356,Female,Business,9.2,4.7,1.96
72357,Female,Arts,3.4,6.6,0.52
72358,Male,Business,1.5,7.2,0.21
72359,Male,Engineering,3.1,8,0.39
72360,Male,Business,5.1,8.4,0.61
72361,Female,Science,7.6,6.1,1.25
72362,Male,Medical,3.1,7.5,0.41
72363,Female,Medical,2.7,7,0.39
72364,Female,Arts,0.4,6.6,0.06
72365,Male,Science,5.3,6.6,0.8
72366,Female,Engineering,4.6,6.1,0.75
72367,Male,Science,4.5,7.1,0.63
72368,Female,Medical,0.1,7.8,0.01
72369,Male,Engineering,7.3,4.2,1.74
72370,Male,Business,5,5.1,0.98
72371,Male,Arts,5.7,8.6,0.66
72372,Male,Arts,6.4,8.2,0.78
72373,Female,Science,2.9,8.9,0.33
72374,Female,Business,1.6,6.7,0.24
72375,Male,Engineering,1.1,6.5,0.17
72376,Female,Arts,5.5,6.2,0.89
72377,Female,Science,7.4,3.8,1.95
72378,Male,Medical,5.1,6.2,0.82
72379,Female,Arts,7.7,7.4,1.04
72380,Female,Medical,7.1,7.3,0.97
72381,Male,Arts,2.8,7.8,0.36
72382,Female,Medical,2.2,6.7,0.33
72383,Male,Business,5.5,7.7,0.71
72384,Female,Business,1.7,9.3,0.18
72385,Male,Arts,0,8.3,0
72386,Female,Arts,6.2,7,0.89
72387,Female,Medical,1.2,7.6,0.16
72388,Male,Business,8.3,7.1,1.17
72389,Female,Arts,4.8,6.9,0.7
72390,Male,Medical,8.2,4.1,2
72391,Male,Business,4.6,7.6,0.61
72392,Female,Science,3.7,8.8,0.42
72393,Male,Business,5.4,5.3,1.02
72394,Female,Engineering,3.7,4.1,0.9
72395,Male,Science,3.2,7.6,0.42
72396,Female,Engineering,5.5,9.2,0.6
72397,Female,Arts,2.3,7,0.33
72398,Female,Business,4.7,7.9,0.59
72399,Male,Science,3.2,8.5,0.38
72400,Male,Arts,5.4,6.8,0.79
72401,Male,Arts,4.4,5.4,0.81
72402,Female,Medical,1.9,6.3,0.3
72403,Male,Medical,3.6,8.3,0.43
72404,Female,Medical,4.3,8.6,0.5
72405,Male,Science,4.2,4.7,0.89
72406,Male,Engineering,6.4,7.7,0.83
72407,Male,Medical,6.9,7.5,0.92
72408,Male,Science,3.2,5.9,0.54
72409,Male,Science,3.6,4.6,0.78
72410,Female,Arts,6,5.7,1.05
72411,Male,Arts,3.1,5.6,0.55
72412,Male,Science,2.9,5.5,0.53
72413,Female,Engineering,4.6,5.4,0.85
72414,Male,Science,6.9,5.9,1.17
72415,Male,Engineering,4.5,8.5,0.53
72416,Female,Medical,4.8,4.4,1.09
72417,Male,Arts,3.6,8.7,0.41
72418,Female,Arts,3.3,6.9,0.48
72419,Male,Medical,4,5.3,0.75
72420,Male,Engineering,7.5,5,1.5
72421,Male,Science,6.6,5.6,1.18
72422,Female,Business,6.2,7.3,0.85
72423,Female,Science,5.5,4.8,1.15
72424,Female,Business,5.2,7.1,0.73
72425,Male,Arts,7.6,6.8,1.12
72426,Female,Engineering,4.6,10.2,0.45
72427,Male,Engineering,3.4,7.3,0.47
72428,Female,Medical,7.5,8.4,0.89
72429,Female,Science,4.8,5.2,0.92
72430,Female,Arts,2.3,8,0.29
72431,Male,Arts,6.5,7.3,0.89
72432,Male,Medical,5.5,6.8,0.81
72433,Male,Engineering,5.8,5,1.16
72434,Female,Business,3.8,8.1,0.47
72435,Female,Science,5.4,5.9,0.92
72436,Male,Engineering,6.6,7.7,0.86
72437,Female,Science,7.1,3.9,1.82
72438,Female,Arts,5.7,7.3,0.78
72439,Male,Arts,5,7.5,0.67
72440,Male,Medical,0,7.3,0
72441,Female,Science,0.5,6.8,0.07
72442,Male,Engineering,2.8,4.7,0.6
72443,Male,Science,5.7,9,0.63
72444,Female,Arts,5.3,8.8,0.6
72445,Female,Medical,2.7,8.8,0.31
72446,Male,Arts,5,6.8,0.74
72447,Male,Engineering,4.9,6,0.82
72448,Female,Business,4.1,6.4,0.64
72449,Male,Engineering,3.6,8.6,0.42
72450,Female,Business,8.5,7.1,1.2
72451,Male,Arts,3.3,6.6,0.5
72452,Female,Science,3.2,8,0.4
72453,Female,Science,4.4,4.8,0.92
72454,Female,Engineering,4.9,8.7,0.56
72455,Female,Arts,7.5,6.3,1.19
72456,Female,Engineering,5.7,5.4,1.06
72457,Male,Engineering,1.9,6.5,0.29
72458,Male,Engineering,3.9,10.2,0.38
72459,Male,Science,9.5,8.1,1.17
72460,Male,Business,4.9,6.8,0.72
72461,Male,Science,5.1,8.3,0.61
72462,Male,Medical,10.4,5.7,1.82
72463,Male,Business,5.3,5.5,0.96
72464,Male,Arts,5.2,7.7,0.68
72465,Female,Business,2.7,8.8,0.31
72466,Female,Engineering,7.3,8.4,0.87
72467,Female,Medical,2.7,6.6,0.41
72468,Female,Engineering,4.4,8.9,0.49
72469,Female,Medical,2.4,5.9,0.41
72470,Female,Medical,5.1,6.4,0.8
72471,Male,Arts,2.1,10.2,0.21
72472,Female,Business,2.2,8.9,0.25
72473,Female,Medical,1.8,8.3,0.22
72474,Male,Science,4.4,8.3,0.53
72475,Female,Medical,4.6,6.8,0.68
72476,Male,Arts,0,5.3,0
72477,Male,Business,7,7.1,0.99
72478,Female,Science,4.3,7.5,0.57
72479,Female,Medical,4.8,6.6,0.73
72480,Male,Arts,3,5.4,0.56
72481,Male,Engineering,3,4.2,0.71
72482,Male,Science,6.2,8.7,0.71
72483,Male,Science,5.3,7.7,0.69
72484,Male,Science,1.3,7.9,0.16
72485,Female,Arts,3.8,9.6,0.4
72486,Male,Business,5,8.2,0.61
72487,Female,Business,8,6.2,1.29
72488,Male,Arts,5.5,6.4,0.86
72489,Male,Business,3.6,6.4,0.56
72490,Male,Medical,2.9,8.2,0.35
72491,Male,Arts,5.2,8.9,0.58
72492,Female,Arts,1.6,7.2,0.22
72493,Male,Business,4.4,9,0.49
72494,Female,Arts,4.9,6.5,0.75
72495,Female,Business,5.7,8.5,0.67
72496,Female,Business,4,9,0.44
72497,Male,Science,3,9.1,0.33
72498,Female,Medical,4.7,7.4,0.64
72499,Male,Engineering,6.2,6,1.03
72500,Female,Science,2.7,6.9,0.39
72501,Female,Engineering,5.5,8.2,0.67
72502,Female,Business,4.4,7.8,0.56
72503,Male,Engineering,4.3,8.4,0.51
72504,Female,Medical,0,4.8,0
72505,Female,Engineering,3,7.2,0.42
72506,Male,Business,5,8.7,0.57
72507,Male,Business,3.2,9.1,0.35
72508,Female,Business,5.8,11,0.53
72509,Female,Business,1.1,6.5,0.17
72510,Male,Arts,4,8,0.5
72511,Male,Medical,5.5,7.8,0.71
72512,Female,Science,5.9,6.6,0.89
72513,Female,Medical,0,8.2,0
72514,Male,Medical,7.5,4.6,1.63
72515,Female,Medical,6.1,7.3,0.84
72516,Male,Arts,7.7,9,0.86
72517,Male,Arts,2.6,7.5,0.35
72518,Male,Science,4.3,7.3,0.59
72519,Male,Engineering,6,6.6,0.91
72520,Female,Engineering,9,4.1,2.2
72521,Female,Arts,3.8,8.1,0.47
72522,Male,Medical,6.8,4.8,1.42
72523,Male,Business,8.1,7,1.16
72524,Male,Arts,1.5,6.4,0.23
72525,Female,Science,6.3,5.9,1.07
72526,Female,Arts,1.8,5.2,0.35
72527,Male,Engineering,1.9,7.4,0.26
72528,Female,Business,5,5.6,0.89
72529,Male,Medical,3.8,5.9,0.64
72530,Female,Business,5.5,7.7,0.71
72531,Male,Business,5.1,4.8,1.06
72532,Male,Science,2.6,6.4,0.41
72533,Male,Science,6.7,6.8,0.99
72534,Female,Business,3.5,10.6,0.33
72535,Male,Business,9.1,8.5,1.07
72536,Male,Arts,8.9,7.7,1.16
72537,Female,Engineering,4.2,7.9,0.53
72538,Male,Business,6.3,11.2,0.56
72539,Female,Engineering,6.3,8.3,0.76
72540,Female,Engineering,5.6,7.4,0.76
72541,Female,Business,8,7.6,1.05
72542,Female,Arts,6.6,4.6,1.43
72543,Male,Engineering,3.5,6.2,0.56
72544,Female,Science,1.2,7.5,0.16
72545,Female,Business,7.3,8.8,0.83
72546,Male,Business,0.8,5.2,0.15
72547,Female,Engineering,4.5,5.3,0.85
72548,Female,Science,4.9,7.1,0.69
72549,Female,Science,3.6,5.3,0.68
72550,Female,Medical,1.4,6.3,0.22
72551,Female,Medical,5.9,8.3,0.71
72552,Female,Science,5.4,6.7,0.81
72553,Male,Arts,4.5,5.9,0.76
72554,Female,Medical,8.3,5.5,1.51
72555,Male,Engineering,5.1,5.2,0.98
72556,Male,Engineering,3.3,7.6,0.43
72557,Male,Medical,2.8,8.7,0.32
72558,Female,Medical,6.4,7.8,0.82
72559,Male,Business,5,7.5,0.67
72560,Female,Arts,4.6,7.4,0.62
72561,Male,Science,3.7,6.9,0.54
72562,Male,Medical,2.1,5.9,0.36
72563,Male,Business,2.6,10.3,0.25
72564,Male,Engineering,4,4.9,0.82
72565,Female,Engineering,6,7.1,0.85
72566,Female,Engineering,4.9,3.9,1.26
72567,Female,Engineering,2,6.5,0.31
72568,Female,Science,4.5,6.9,0.65
72569,Female,Business,0,5.5,0
72570,Male,Business,4.9,8.5,0.58
72571,Male,Engineering,5.1,7.2,0.71
72572,Male,Engineering,4.3,6.1,0.7
72573,Female,Medical,5.4,7.8,0.69
72574,Male,Science,3.8,6.2,0.61
72575,Female,Medical,1.1,8,0.14
72576,Female,Medical,1.1,7.8,0.14
72577,Male,Engineering,2,7.9,0.25
72578,Female,Medical,2.9,6.3,0.46
72579,Male,Arts,2,7.3,0.27
72580,Male,Medical,4.4,6.8,0.65
72581,Male,Medical,2.7,6,0.45
72582,Female,Arts,5.5,8.3,0.66
72583,Female,Science,1.1,5.8,0.19
72584,Female,Medical,1.2,5.3,0.23
72585,Female,Engineering,4.2,7.6,0.55
72586,Female,Arts,4.7,5.4,0.87
72587,Female,Engineering,5,7.9,0.63
72588,Male,Business,4.1,6.6,0.62
72589,Male,Engineering,1.9,6.9,0.28
72590,Female,Science,5.2,6.3,0.83
72591,Female,Business,5.4,7.7,0.7
72592,Male,Medical,0.1,7.9,0.01
72593,Male,Science,2.2,7.1,0.31
72594,Female,Business,6,5.8,1.03
72595,Female,Arts,2.8,5.8,0.48
72596,Male,Science,4.8,7.4,0.65
72597,Female,Arts,1.4,5.7,0.25
72598,Male,Business,5.8,7.4,0.78
72599,Female,Arts,3.1,5.9,0.53
72600,Male,Engineering,2.8,5,0.56
72601,Female,Medical,5.4,7.4,0.73
72602,Male,Science,7.3,5.7,1.28
72603,Female,Business,3.3,4.7,0.7
72604,Female,Arts,4.1,7.6,0.54
72605,Female,Arts,3.4,5.2,0.65
72606,Female,Medical,5.2,6.8,0.76
72607,Male,Medical,8.8,6.5,1.35
72608,Male,Science,7.4,4.6,1.61
72609,Male,Engineering,3.3,8,0.41
72610,Male,Business,4.9,8.1,0.6
72611,Male,Science,2.5,7.2,0.35
72612,Female,Arts,5.4,5.4,1
72613,Male,Medical,6.1,5.3,1.15
72614,Male,Engineering,2.7,6,0.45
72615,Female,Medical,5.3,8.7,0.61
72616,Female,Medical,0,8.5,0
72617,Female,Medical,4.7,8,0.59
72618,Female,Engineering,7.3,8.9,0.82
72619,Female,Medical,2.5,7.5,0.33
72620,Female,Arts,6,4.9,1.22
72621,Female,Medical,4.3,7.3,0.59
72622,Male,Arts,9.6,8.3,1.16
72623,Female,Business,5.6,5.4,1.04
72624,Female,Medical,1.9,3.9,0.49
72625,Male,Engineering,3.5,6.5,0.54
72626,Male,Medical,0.5,9.4,0.05
72627,Female,Business,4.1,10,0.41
72628,Male,Arts,5.3,6.5,0.82
72629,Male,Science,5.4,9.6,0.56
72630,Female,Business,6.9,8,0.86
72631,Female,Science,4.6,9.7,0.47
72632,Male,Business,4.6,6.2,0.74
72633,Male,Business,3.3,6.5,0.51
72634,Male,Business,4.8,7.7,0.62
72635,Male,Engineering,2.8,8,0.35
72636,Female,Business,7,5.7,1.23
72637,Female,Engineering,8.1,7.5,1.08
72638,Female,Business,1.8,8.5,0.21
72639,Male,Engineering,4.2,10.5,0.4
72640,Female,Medical,5.5,6.7,0.82
72641,Male,Arts,4,7.5,0.53
72642,Male,Science,1.8,5.2,0.35
72643,Female,Business,4.3,5,0.86
72644,Male,Engineering,4.7,9.6,0.49
72645,Female,Medical,3.5,7.4,0.47
72646,Female,Business,2.8,6.4,0.44
72647,Male,Arts,2.4,5.6,0.43
72648,Female,Medical,7.3,7.1,1.03
72649,Female,Science,1.4,6.2,0.23
72650,Male,Science,3.7,3.1,1.19
72651,Male,Medical,5.4,8.9,0.61
72652,Female,Arts,4.6,6.8,0.68
72653,Female,Science,4.9,7.1,0.69
72654,Male,Science,5.2,7.8,0.67
72655,Male,Medical,6.2,5.5,1.13
72656,Female,Business,8.2,7.1,1.15
72657,Female,Science,0.8,7.7,0.1
72658,Female,Engineering,7.5,6.8,1.1
72659,Female,Engineering,4.8,5.6,0.86
72660,Male,Medical,3.2,8.6,0.37
72661,Female,Medical,3,7.8,0.38
72662,Male,Business,4.7,5.4,0.87
72663,Male,Medical,2.3,5.3,0.43
72664,Male,Business,5.9,6.2,0.95
72665,Male,Science,5,6.5,0.77
72666,Female,Engineering,0.9,6.6,0.14
72667,Male,Business,2.5,6.6,0.38
72668,Female,Science,5,5.7,0.88
72669,Male,Science,4.5,6.9,0.65
72670,Female,Science,4.5,6.9,0.65
72671,Male,Engineering,5.7,7.7,0.74
72672,Female,Arts,6.2,6.1,1.02
72673,Female,Medical,5.4,5.5,0.98
72674,Male,Arts,3.4,5.2,0.65
72675,Male,Engineering,6.8,6.4,1.06
72676,Female,Medical,1,7.7,0.13
72677,Female,Science,1.2,6.9,0.17
72678,Male,Medical,3.9,6.4,0.61
72679,Female,Engineering,5.4,6,0.9
72680,Male,Arts,4,6.5,0.62
72681,Female,Business,3.3,8.2,0.4
72682,Male,Engineering,4.9,5,0.98
72683,Female,Business,4.4,5.7,0.77
72684,Male,Arts,6.8,6.3,1.08
72685,Male,Business,3.5,9.7,0.36
72686,Female,Arts,4.4,7,0.63
72687,Male,Medical,4.8,4.8,1
72688,Female,Medical,4.9,9.9,0.49
72689,Female,Engineering,7.2,7.9,0.91
72690,Male,Science,5,4.3,1.16
72691,Female,Business,4.3,6.9,0.62
72692,Male,Science,5.2,6.2,0.84
72693,Female,Business,4.9,8.3,0.59
72694,Male,Engineering,6.7,8.5,0.79
72695,Male,Science,3.8,7.1,0.54
72696,Male,Medical,4.5,6.8,0.66
72697,Male,Engineering,5.1,7.7,0.66
72698,Female,Arts,6.3,6.1,1.03
72699,Male,Arts,4.6,5.2,0.88
72700,Female,Business,2.7,6.2,0.44
72701,Male,Arts,4.4,9.2,0.48
72702,Female,Engineering,6.7,11.1,0.6
72703,Male,Medical,5,8,0.62
72704,Male,Arts,2.9,8.9,0.33
72705,Male,Business,4.6,5.1,0.9
72706,Male,Arts,3.2,9.1,0.35
72707,Male,Engineering,9.1,8.4,1.08
72708,Female,Arts,3.1,5.4,0.57
72709,Male,Medical,2.1,5.5,0.38
72710,Female,Business,3.7,6.2,0.6
72711,Female,Engineering,5.6,8.1,0.69
72712,Female,Medical,5.8,8.7,0.67
72713,Male,Science,2.9,9.2,0.32
72714,Male,Business,4.8,6.9,0.7
72715,Female,Science,2.2,7.7,0.29
72716,Female,Business,6,5.8,1.03
72717,Female,Engineering,4,6.4,0.62
72718,Male,Medical,4.9,11.2,0.44
72719,Male,Arts,2.7,8.6,0.31
72720,Male,Engineering,5.1,6.1,0.84
72721,Male,Business,3,11.4,0.26
72722,Female,Engineering,1.2,4.8,0.25
72723,Male,Science,1.8,7.7,0.23
72724,Male,Engineering,3.5,5.9,0.59
72725,Male,Business,10.6,6.3,1.68
72726,Male,Science,0,6,0
72727,Female,Science,5.8,6.1,0.95
72728,Male,Engineering,6.3,6.1,1.03
72729,Female,Engineering,5,7.3,0.68
72730,Male,Science,3.7,8.4,0.44
72731,Male,Arts,2,5.8,0.34
72732,Male,Engineering,5.4,9.8,0.55
72733,Male,Science,3.5,3.1,1.13
72734,Female,Arts,4.9,7.3,0.67
72735,Male,Engineering,5.4,7.4,0.73
72736,Male,Arts,0.9,4.2,0.21
72737,Male,Science,0,6.4,0
72738,Male,Arts,0.6,8.8,0.07
72739,Female,Arts,3,7.2,0.42
72740,Male,Engineering,2.6,4.7,0.55
72741,Male,Engineering,2.5,7.5,0.33
72742,Male,Business,4.5,7.8,0.58
72743,Female,Science,3.7,6.7,0.55
72744,Female,Medical,4.4,11.9,0.37
72745,Female,Engineering,3.2,8.5,0.38
72746,Male,Arts,1.8,5.9,0.31
72747,Female,Arts,5.1,6.1,0.84
72748,Female,Arts,1.5,8.7,0.17
72749,Male,Engineering,1,6.5,0.15
72750,Female,Business,1.4,10.2,0.14
72751,Male,Arts,5.2,9.8,0.53
72752,Female,Business,3.8,6.4,0.59
72753,Female,Medical,2.4,8.2,0.29
72754,Female,Medical,6.1,6.3,0.97
72755,Male,Science,3.7,8,0.46
72756,Female,Science,6.3,7,0.9
72757,Female,Arts,5,7.4,0.68
72758,Female,Medical,4.2,7.9,0.53
72759,Female,Business,6.5,8.2,0.79
72760,Male,Arts,4,6.2,0.65
72761,Female,Medical,5,7.6,0.66
72762,Female,Engineering,3,4.4,0.68
72763,Female,Arts,8.1,7,1.16
72764,Male,Business,5.6,5.7,0.98
72765,Male,Arts,2.7,7.9,0.34
72766,Female,Arts,4.4,5,0.88
72767,Female,Arts,4.6,7.9,0.58
72768,Female,Arts,7,7.6,0.92
72769,Female,Business,1.9,7.5,0.25
72770,Male,Science,7,6.3,1.11
72771,Female,Medical,3.2,6.7,0.48
72772,Female,Medical,1.9,8.5,0.22
72773,Female,Medical,4.7,4.9,0.96
72774,Male,Engineering,7.4,5.7,1.3
72775,Male,Engineering,1.3,7.7,0.17
72776,Male,Arts,4.1,7,0.59
72777,Male,Medical,5,7.8,0.64
72778,Male,Science,5.2,8.1,0.64
72779,Male,Science,7.4,7.3,1.01
72780,Female,Engineering,6.4,5.8,1.1
72781,Male,Arts,8.6,7.2,1.19
72782,Male,Engineering,5.1,10.2,0.5
72783,Male,Science,3.6,7.7,0.47
72784,Female,Medical,4.3,6.9,0.62
72785,Female,Medical,7.5,8.4,0.89
72786,Male,Engineering,4.9,5.6,0.88
72787,Female,Arts,4.1,5.8,0.71
72788,Male,Medical,4.1,6.1,0.67
72789,Female,Business,7.3,4.3,1.7
72790,Female,Arts,1.4,8,0.18
72791,Female,Engineering,7.7,9,0.86
72792,Female,Arts,2.6,7.9,0.33
72793,Male,Business,4.3,8.4,0.51
72794,Male,Business,5.6,8.9,0.63
72795,Male,Science,4.5,8.3,0.54
72796,Female,Engineering,3,6.5,0.46
72797,Female,Engineering,2.4,8.2,0.29
72798,Male,Medical,7.2,7.2,1
72799,Male,Science,3.6,7.1,0.51
72800,Male,Business,5.6,4.9,1.14
72801,Male,Medical,0,7.1,0
72802,Female,Medical,4.4,6.1,0.72
72803,Male,Science,1.8,6.1,0.3
72804,Female,Engineering,3.7,7.3,0.51
72805,Female,Science,6.3,9.2,0.68
72806,Female,Science,1.3,6.4,0.2
72807,Male,Business,6.3,7.6,0.83
72808,Female,Business,5.7,6.5,0.88
72809,Male,Science,5.4,8.2,0.66
72810,Male,Arts,5.6,9.2,0.61
72811,Male,Engineering,3.6,6.8,0.53
72812,Female,Science,1.7,7.2,0.24
72813,Female,Arts,1.9,8.1,0.23
72814,Male,Engineering,8.2,6.3,1.3
72815,Male,Medical,5.1,4.8,1.06
72816,Female,Business,3,6.9,0.43
72817,Female,Science,5.5,6.8,0.81
72818,Female,Medical,5.7,6.8,0.84
72819,Male,Arts,6.5,10.2,0.64
72820,Female,Business,4.4,7.9,0.56
72821,Female,Business,2.1,8.6,0.24
72822,Male,Science,4.8,5.4,0.89
72823,Female,Science,0.8,4.9,0.16
72824,Female,Arts,4,7.7,0.52
72825,Male,Business,5.2,6.9,0.75
72826,Male,Arts,2.8,5.9,0.47
72827,Male,Engineering,4.4,6,0.73
72828,Female,Engineering,4.7,5,0.94
72829,Male,Business,3.2,3.1,1.03
72830,Male,Science,5.6,7.1,0.79
72831,Female,Engineering,2.2,5.1,0.43
72832,Male,Engineering,6.4,6.3,1.02
72833,Male,Medical,3.1,8.1,0.38
72834,Male,Science,5.8,5.4,1.07
72835,Male,Science,8.9,9,0.99
72836,Female,Medical,4.1,9,0.46
72837,Male,Science,7.3,9.2,0.79
72838,Male,Arts,7.2,6.4,1.12
72839,Female,Arts,0,7.5,0
72840,Male,Engineering,4.1,5.1,0.8
72841,Male,Business,4.1,5.3,0.77
72842,Female,Medical,7.8,6.5,1.2
72843,Male,Business,5.8,7.1,0.82
72844,Female,Business,5.5,7.2,0.76
72845,Female,Science,2.5,4.1,0.61
72846,Male,Medical,5.1,6.6,0.77
72847,Male,Arts,5.6,6.2,0.9
72848,Male,Engineering,3.1,8.2,0.38
72849,Male,Engineering,3.7,3,1.23
72850,Female,Business,6.2,6.4,0.97
72851,Female,Engineering,1.5,6.3,0.24
72852,Female,Engineering,5.6,5.2,1.08
72853,Male,Science,3.1,7.3,0.42
72854,Male,Science,3.7,7.5,0.49
72855,Female,Arts,2.7,4.8,0.56
72856,Male,Engineering,1.5,8.1,0.19
72857,Female,Science,2.8,5.3,0.53
72858,Female,Arts,7,3.7,1.89
72859,Female,Arts,1.8,5.6,0.32
72860,Male,Medical,1.5,6.9,0.22
72861,Female,Medical,5.3,5.1,1.04
72862,Male,Business,3.4,7,0.49
72863,Female,Medical,4.4,7.3,0.6
72864,Female,Science,3.8,6,0.63
72865,Male,Science,6.8,6.2,1.1
72866,Male,Engineering,6.2,6.9,0.9
72867,Female,Business,8.7,8.6,1.01
72868,Male,Medical,3.9,6.3,0.62
72869,Female,Business,2.6,5.5,0.47
72870,Male,Business,3.3,7.9,0.42
72871,Male,Science,4.9,6,0.82
72872,Male,Science,3,7.8,0.38
72873,Male,Science,0.8,6.2,0.13
72874,Female,Engineering,3.7,8.2,0.45
72875,Female,Medical,3.4,8.6,0.4
72876,Female,Science,4.1,6.6,0.62
72877,Male,Medical,3,5.6,0.54
72878,Male,Business,4.4,4,1.1
